cnty_name,county,mcd,cousubfp,mcd_name,total,acadian,afghan,africa,albania,alsatian,arab,armenia,assyria,australia,austria,basque,belgium,brazil,bulgaria,canada,capeverde,carprus,celtic,croatia,cyprus,czech,czchslovk,denmark,eeurope,egypt,english,estonia,ethiopia,europe,finland,france,frcanada,germany,ghana,grbritain,greece,guyana,hungary,iceland,iran,iraq,ireland,israel,italy,jordan,kenya,latvia,lebanon,liberia,lithuania,luxemburg,macedonia,malta,morrocco,netherlnd,neurope,newzeal,nigeria,norway,ossafric,otharab,palestine,poland,portugal,romania,russia,safrica,saudi,scandnv,scotirish,scotland,senegal,serbia,sierrleon,slavic,slovak,slovenia,somalia,sovunion,subafrica,sudan,sweden,switzrlnd,syria,turkey,uganda,ukraine,wales,westindes,yugoslavia,zaire,zimbabwe,white,hispanic,black,amindan,asian,top_industry
Dearborn,029,015,13024,Clay,3051,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,3,0,61,0,937,0,17,0,0,1,0,0,0,159,0,36,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,0,0,0,16,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,2,11,4,0,0,0,10,0,0,0,0,3013,26,3,4,5,"Arts, Entertainment, And Recreation"
Dearborn,029,070,85958,York,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,121,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,982,5,0,0,0,"Arts, Entertainment, And Recreation"
Dearborn,029,060,71738,Sparta,2809,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,32,8,653,0,0,0,0,0,0,0,0,171,0,49,0,0,0,0,0,0,0,0,0,0,72,0,0,0,3,0,0,0,12,0,0,0,0,0,0,26,126,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2743,23,4,17,10,"Arts, Entertainment, And Recreation"
Dearborn,029,055,49464,Miller,8605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,653,0,0,75,0,163,21,2530,0,83,29,0,29,0,0,0,613,0,273,0,0,0,0,0,13,0,0,0,0,72,0,0,0,44,0,0,0,119,0,22,20,0,0,12,63,103,0,0,0,0,0,0,0,0,0,0,70,28,0,0,0,7,0,0,0,0,0,8469,62,25,9,15,"Arts, Entertainment, And Recreation"
Dearborn,029,005,09730,Caesar Creek,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,7,0,11,0,187,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,"Arts, Entertainment, And Recreation"
Decatur,031,015,13708,Clinton,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,21,0,32,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,469,1,0,0,0,Motor Vehicle And Parts Dealers
Decatur,031,005,00370,Adams,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,1,0,52,7,277,0,0,0,0,0,0,0,0,133,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,7,0,0,0,0,1894,19,0,0,2,Motor Vehicle And Parts Dealers
Decatur,031,020,26098,Fugit,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,7,23,0,568,0,7,7,0,0,0,0,0,129,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,47,32,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,8,0,0,0,0,1773,2,0,1,12,Motor Vehicle And Parts Dealers
Decatur,031,030,46872,Marion,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,45,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,5,0,1,1,Motor Vehicle And Parts Dealers
Decatur,031,035,67536,Salt Creek,1174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,43,0,0,12,0,0,0,496,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,9,2,1,1,Motor Vehicle And Parts Dealers
Decatur,031,010,13042,Clay,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,101,0,0,12,0,10,5,239,0,0,0,0,0,0,0,0,44,0,14,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,6,1,0,1,Motor Vehicle And Parts Dealers
Decatur,031,040,67734,Sand Creek,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,0,0,3,0,6,0,422,0,6,0,0,0,0,0,0,153,0,26,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,13,0,0,2,0,0,0,76,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,0,0,0,0,3041,8,1,2,2,Motor Vehicle And Parts Dealers
Decatur,031,045,80558,Washington,12206,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,942,0,0,136,13,176,0,2226,0,19,50,0,7,0,0,0,676,0,147,0,0,0,0,0,0,0,0,0,0,28,0,0,0,14,0,0,0,86,0,0,0,0,0,0,128,77,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,11923,82,8,18,157,Motor Vehicle And Parts Dealers
Decatur,031,025,36918,Jackson,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,15,0,7,0,255,0,0,0,0,0,0,0,0,128,0,4,0,0,0,0,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1034,0,0,1,1,Motor Vehicle And Parts Dealers
Delaware,035,020,31756,Harrison,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,294,0,0,18,0,52,0,519,0,6,0,0,0,0,0,0,250,0,57,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,0,0,0,36,0,0,0,0,0,0,53,43,0,0,0,0,0,0,0,0,0,0,17,32,0,0,0,0,53,0,0,0,0,3341,55,11,8,7,Motor Vehicle And Parts Dealers
Delaware,035,045,59022,Perry,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,30,0,7,0,148,0,0,0,0,9,0,0,0,110,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1512,12,3,2,2,Motor Vehicle And Parts Dealers
Delaware,035,040,53928,Niles,1321,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,31,0,0,0,161,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,12,0,0,0,3,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,1295,3,6,4,1,Motor Vehicle And Parts Dealers
Delaware,035,030,50292,Monroe,3636,0,0,16,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,16,0,37,0,444,0,11,0,0,31,0,0,0,194,0,15,0,0,0,0,0,0,7,0,0,0,40,0,0,0,9,0,0,0,20,0,0,0,0,0,0,62,71,0,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,16,0,0,0,0,3576,15,27,8,2,Motor Vehicle And Parts Dealers
Delaware,035,050,67356,Salem,4099,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,273,0,0,47,0,50,12,589,0,11,8,0,0,0,0,0,279,0,19,0,0,0,0,0,0,0,0,0,0,54,11,0,0,2,0,0,0,22,0,18,0,0,2,0,43,37,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,38,0,0,0,0,4034,31,13,8,16,Motor Vehicle And Parts Dealers
Delaware,035,025,43236,Liberty,4919,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,83,8,495,0,8,0,0,0,0,0,0,205,0,54,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,62,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,35,7,0,0,0,0,4837,19,23,15,3,Motor Vehicle And Parts Dealers
Delaware,035,035,51552,Mount Pleasant,12591,0,0,31,0,0,0,21,0,0,8,0,10,0,0,0,0,0,0,0,0,0,28,13,0,0,1244,0,0,216,42,194,0,2274,0,93,0,0,27,0,0,0,1011,0,199,0,58,9,0,0,42,0,0,0,0,82,0,0,0,86,0,0,0,213,0,7,20,0,0,0,158,155,0,0,0,0,17,7,0,0,89,0,128,45,0,0,0,42,33,0,0,0,0,12162,88,227,12,95,Motor Vehicle And Parts Dealers
Delaware,035,060,80576,Washington,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,117,0,0,0,0,12,0,283,0,0,0,0,0,0,0,0,83,0,9,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,9,7,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,2143,4,6,2,0,Motor Vehicle And Parts Dealers
Delaware,035,010,17470,Delaware,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,0,387,0,0,12,7,49,15,424,0,11,0,0,0,0,0,0,122,0,74,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,13,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3742,11,17,5,2,Motor Vehicle And Parts Dealers
Delaware,035,015,30600,Hamilton,7163,0,0,0,0,0,29,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,790,0,0,82,0,53,26,934,0,35,11,0,28,0,0,0,566,0,229,0,0,0,0,0,14,0,0,0,0,73,0,0,0,18,0,0,9,92,0,9,17,0,20,0,128,115,0,0,0,0,0,6,0,0,0,0,41,11,0,0,0,17,35,0,0,0,0,6940,62,102,8,38,Motor Vehicle And Parts Dealers
Delaware,035,055,77246,Union,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,12,0,59,21,373,0,11,0,0,0,0,0,0,199,0,6,0,0,0,0,0,0,0,0,0,0,102,0,0,0,2,0,0,0,10,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,2,0,0,0,0,2974,16,1,8,2,Motor Vehicle And Parts Dealers
Delaware,035,005,11296,Center,71120,0,0,175,12,0,211,24,0,19,45,0,45,7,0,53,0,0,0,60,0,28,41,77,25,24,4842,0,0,568,31,828,180,9164,0,208,113,0,159,0,23,0,4318,0,1150,9,21,9,6,0,23,0,0,0,57,837,0,0,9,299,0,5,6,759,38,21,54,0,90,12,739,792,0,0,0,14,75,83,0,0,205,0,244,100,14,39,0,83,218,46,35,0,0,61207,988,7470,183,610,Motor Vehicle And Parts Dealers
Dubois,037,020,14608,Columbia,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,869,5,0,3,2,Furniture And Related Product Mfg
Dubois,037,055,46890,Marion,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,969,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,7,0,0,1,Furniture And Related Product Mfg
Dubois,037,060,58302,Patoka,7178,0,0,0,0,0,3,3,0,0,3,0,2,0,0,2,0,0,0,2,0,10,0,0,0,0,306,0,0,14,2,77,13,2890,0,7,7,0,5,0,0,0,269,0,20,0,0,0,3,0,0,0,0,0,0,30,0,0,0,14,0,0,0,22,0,0,0,0,0,0,37,33,0,0,0,0,0,0,0,0,0,0,17,10,0,4,0,0,10,0,0,0,0,6726,569,10,9,10,Furniture And Related Product Mfg
Dubois,037,050,45954,Madison,2112,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2105,2,0,3,0,Furniture And Related Product Mfg
Dubois,037,045,37926,Jefferson,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,6,0,5,0,417,0,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,13,0,0,0,0,1620,23,0,4,3,Furniture And Related Product Mfg
Dubois,037,025,23008,Ferdinand,3622,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,116,0,0,23,3,104,0,2161,0,0,0,0,2,0,0,0,72,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,3594,20,1,2,4,Furniture And Related Product Mfg
Dubois,037,010,06526,Boone,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,8,0,426,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,6,0,0,0,Furniture And Related Product Mfg
Dubois,037,035,31324,Harbison,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,21,0,833,0,0,0,0,0,0,0,0,89,0,11,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,38,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1597,4,1,0,1,Furniture And Related Product Mfg
Dubois,037,040,36954,Jackson,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,7,0,1228,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2065,7,0,0,4,Furniture And Related Product Mfg
Dubois,037,005,03124,Bainbridge,14950,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,627,0,0,8,0,145,12,8104,0,43,6,0,0,0,0,0,565,0,115,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,63,0,7,0,0,0,10,55,87,0,0,0,0,9,0,0,0,0,0,8,21,0,20,0,0,8,0,0,0,0,14536,439,41,11,45,Furniture And Related Product Mfg
Dubois,037,030,30456,Hall,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,624,0,0,0,0,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1108,0,0,0,1,Furniture And Related Product Mfg
Dubois,037,015,10684,Cass,2185,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,56,0,0,0,0,39,3,1130,0,12,0,0,0,0,0,0,63,0,4,0,0,0,2,0,0,0,0,0,0,31,8,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,2164,21,0,2,3,Furniture And Related Product Mfg
Elkhart,039,040,36972,Jackson,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,210,0,0,27,0,17,0,893,0,0,0,0,13,0,0,0,206,0,32,0,0,0,0,0,0,0,0,0,0,78,14,0,0,10,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,7,7,0,0,0,0,3362,41,2,4,4,Fabricated Metal Product Mfg
Elkhart,039,045,37944,Jefferson,6545,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,0,0,0,0,0,0,9,0,0,429,0,0,61,0,47,0,1418,0,11,0,0,41,0,0,0,305,0,249,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,100,17,0,12,0,0,0,98,109,0,40,0,0,0,0,0,0,0,0,167,149,0,0,0,20,0,0,0,0,0,6291,127,22,8,100,Fabricated Metal Product Mfg
Elkhart,039,005,03754,Baugo,7646,0,0,0,0,0,0,0,0,0,16,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,416,0,0,59,5,132,57,1754,0,15,0,0,73,0,0,0,433,0,264,0,0,0,0,0,0,0,0,0,0,186,0,0,0,38,0,0,0,178,0,18,36,0,0,23,75,69,0,17,0,0,0,0,0,0,0,0,129,32,0,0,0,6,0,0,0,0,0,7217,171,171,15,29,Fabricated Metal Product Mfg
Elkhart,039,025,14842,Concord,55377,0,0,535,0,0,92,0,0,0,23,0,91,0,0,76,0,0,0,0,0,27,38,82,0,0,2625,0,0,367,39,511,224,8978,7,63,68,0,265,0,0,13,2736,0,1343,0,22,39,22,13,36,0,7,0,0,908,14,0,10,263,9,0,0,762,7,0,61,0,26,10,292,475,0,18,0,6,23,0,0,0,608,0,496,544,31,0,0,131,170,49,14,0,12,40969,7516,7327,162,530,Fabricated Metal Product Mfg
Elkhart,039,065,57150,Osolo,26369,0,0,20,0,0,32,0,0,7,31,0,76,0,0,19,0,0,0,8,0,7,37,73,0,0,1636,0,0,264,22,591,162,5205,0,77,36,0,201,0,0,0,1547,0,1225,0,0,0,0,0,15,0,0,0,0,456,0,0,9,219,0,9,0,519,12,0,55,0,13,8,453,247,0,43,0,0,31,0,0,0,29,0,249,95,10,0,0,107,110,0,0,0,0,23978,1110,942,57,385,Fabricated Metal Product Mfg
Elkhart,039,055,48942,Middlebury,7028,5,0,3,0,0,0,0,0,16,19,0,17,0,0,0,0,0,0,0,0,4,2,5,0,0,208,0,0,83,0,82,13,1741,0,0,0,0,16,0,0,0,173,0,22,0,0,0,0,0,12,0,0,0,0,97,10,0,0,37,0,0,0,115,8,0,26,0,0,0,51,48,0,0,0,0,0,0,0,0,3,0,43,425,0,0,0,0,14,0,13,0,0,6878,53,11,5,53,Fabricated Metal Product Mfg
Elkhart,039,050,44514,Locke,4200,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,28,0,46,12,1039,0,0,9,0,0,0,0,0,141,0,36,0,0,0,0,0,31,0,0,0,0,43,0,0,0,21,0,0,0,25,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,0,0,46,261,0,0,0,0,5,0,0,0,0,3996,221,17,5,9,Fabricated Metal Product Mfg
Elkhart,039,070,77264,Union,5827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,40,0,33,18,1814,0,21,29,0,0,0,0,0,128,0,25,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,23,0,0,0,0,0,0,21,65,0,0,0,0,5,0,0,0,0,0,23,155,0,0,0,0,10,0,9,0,0,5650,172,5,7,41,Fabricated Metal Product Mfg
Elkhart,039,010,04798,Benton,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,28,0,561,0,0,3,0,4,0,0,0,83,0,55,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,14,124,0,0,0,0,0,0,0,0,0,2293,62,0,7,1,Fabricated Metal Product Mfg
Elkhart,039,030,20746,Elkhart,33986,0,0,104,3,31,10,8,0,0,56,0,8,0,0,122,0,0,7,25,0,30,0,13,0,0,1335,0,0,220,21,392,105,7093,0,15,41,0,70,0,0,0,1171,0,225,0,0,0,0,0,5,0,0,0,0,722,20,0,0,110,0,0,0,435,6,0,84,0,0,0,214,168,0,0,0,35,11,0,0,0,104,0,163,1369,10,0,0,47,78,0,0,0,0,28790,5999,441,61,341,Fabricated Metal Product Mfg
Elkhart,039,080,85976,York,3429,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,165,0,0,56,0,45,6,660,0,0,0,0,8,0,0,0,203,0,50,0,0,0,42,0,0,0,0,0,0,28,53,0,0,7,0,0,0,30,0,8,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,8,0,0,4,0,0,3323,35,9,24,9,Fabricated Metal Product Mfg
Elkhart,039,015,13528,Cleveland,9729,0,0,23,0,10,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,8,9,35,0,0,433,0,0,0,36,224,47,2360,0,20,20,0,72,0,0,0,419,0,346,0,0,0,0,0,8,0,0,0,0,188,0,0,0,190,0,0,0,381,9,0,9,0,0,10,143,90,0,0,0,0,27,0,0,0,23,0,63,52,0,0,0,0,8,7,0,0,0,8993,320,332,21,49,Fabricated Metal Product Mfg
Elkhart,039,060,56520,Olive,2847,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,3,0,2,5,14,0,0,57,0,0,5,3,15,10,879,0,0,0,0,10,0,0,0,91,0,38,0,0,0,0,0,0,0,0,0,0,44,0,0,0,10,0,0,0,13,0,2,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,16,149,0,0,0,1,0,0,0,0,0,2775,46,11,1,11,Fabricated Metal Product Mfg
Elkhart,039,020,13726,Clinton,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,120,0,8,0,1125,0,16,0,0,0,0,0,0,103,0,11,0,0,2,0,0,0,0,0,0,0,62,6,0,0,3,0,0,0,16,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0,37,272,0,0,0,0,0,0,0,0,0,4115,30,4,3,4,Fabricated Metal Product Mfg
Elkhart,039,035,31774,Harrison,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,31,6,39,0,793,0,0,0,0,17,0,0,0,39,0,29,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,116,0,0,0,6,0,0,0,0,0,2803,50,15,2,21,Fabricated Metal Product Mfg
Elkhart,039,075,80594,Washington,7019,0,0,0,0,0,3,0,0,0,25,0,31,0,0,7,0,0,0,6,0,7,4,0,2,0,330,0,0,86,10,149,52,1589,0,25,0,0,13,0,0,0,381,0,200,0,0,16,3,0,0,0,0,0,0,175,0,0,0,48,0,0,0,173,9,5,17,19,0,11,26,51,0,0,0,2,3,0,0,0,19,0,76,46,0,0,0,16,18,0,2,0,0,6498,347,81,18,65,Fabricated Metal Product Mfg
Fayette,041,005,14644,Columbia,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,12,0,97,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,1,1,0,Motor Vehicle And Parts Dealers
Fayette,041,030,38412,Jennings,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,5,0,0,0,161,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,822,5,2,0,2,Motor Vehicle And Parts Dealers
Fayette,041,015,22522,Fairview,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,Motor Vehicle And Parts Dealers
Fayette,041,040,61308,Posey,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,9,0,68,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,4,0,2,Motor Vehicle And Parts Dealers
